"BAREMO";"PRECIO";"COD ELEMENTO AVERIADO";"DESCRIPCION ELEMENTO AVERIADO";"CODIGO AMBITO";"DESCRIPCION AMBITO";"COD CONDICION";"DESCRIPCION CONDICION";"Eventos_Averiados.ESTADO";"CODIGOS"
"REPARACION AVERIA EN RED AEREA DE BT";24878;"B06";"BASTON BT";4;"Red BT Aérea";54;"MAL ESTADO";"T";"4B0654"
"REPARACION AVERIA EN RED AEREA DE BT";24878;"P16";"POSTE DISTRIBUCION";4;"Red BT Aérea";12;"CON RAMAS";"T";"4P1612"
"REPARACION AVERIA EN RED AEREA DE BT";24878;"C26";"CABLE PREENSAMBLADO ALUMINIO";4;"Red BT Aérea";66;"NORMALIZACION";"T";"4C2666"
"REPARACION AVERIA EN RED AEREA DE BT";24878;"L02";"LINEA DE DISTRIBUCION";4;"Red BT Aérea";26;"DESTEMPLADO";"T";"4L0226"
"REPARACION AVERIA EN RED AEREA DE BT";24878;"L02";"LINEA DE DISTRIBUCION";4;"Red BT Aérea";98;"RETIRADO";"T";"4L0298"
"REPARACION AVERIA EN RED AEREA DE BT";24878;"L08";"LINEA DIST. P/ENS. (CALPE)";4;"Red BT Aérea";67;"OBJETO CAIDO";"T";"4L0867"
"REPARACION AVERIA EN RED AEREA DE BT";24878;"P02";"PIEZA PORTA FUSIBLE NH";4;"Red BT Aérea";66;"NORMALIZACION";"T";"4P0266"
"REPARACION AVERIA EN RED AEREA DE BT";24878;"T17";"TRIPOLAR";4;"Red BT Aérea";66;"NORMALIZACION";"T";"4T1766"
"REPARACION AVERIA EN RED AEREA DE BT";24878;"P02";"PIEZA PORTA FUSIBLE NH";3;"Transformador MT/BT";43;"FUNDIDO-A";"T";"3P0243"
"REPARACION AVERIA EN RED AEREA DE BT";24878;"P02";"PIEZA PORTA FUSIBLE NH";3;"Transformador MT/BT";66;"NORMALIZACION";"T";"3P0266"
"REPARACION AVERIA EN RED AEREA DE BT";24878;"L02";"LINEA DE DISTRIBUCION";4;"Red BT Aérea";69;"OTRA FALLA";"T";"4L0269"
"REPARACION AVERIA EN RED AEREA DE BT";24878;"S03";"SECTOR";4;"Red BT Aérea";29;"DESCONECTADO";"T";"4S0329"
"REPARACION AVERIA EN RED AEREA DE BT";24878;"S03";"SECTOR";4;"Red BT Aérea";89;"SIN CORRIENTE";"T";"4S0389"
"REPARACION AVERIA EN RED AEREA DE BT";24878;"C01";"CABLE DE DISTRIBUCION";5;"Red BT Subterránea";69;"OTRA FALLA";"T";"5C0169"
"REPARACION AVERIA EN RED AEREA DE BT";24878;"P34";"PUENTE DE DISTRIBUCION";4;"Red BT Aérea";66;"NORMALIZACION";"T";"4P3466"
"REPARACION AVERIA EN RED AEREA DE BT";24878;"L02";"LINEA DE DISTRIBUCION";4;"Red BT Aérea";18;"CRUZADO";"T";"4L0218"
"REPARACION AVERIA EN RED AEREA DE BT";24878;"C37";"CUBIERTA PLASTICA PVC";4;"Red BT Aérea";66;"NORMALIZACION";"T";"4C3766"
"REPARACION AVERIA EN RED AEREA DE BT";24878;"L08";"LINEA DIST. P/ENS. (CALPE)";4;"Red BT Aérea";66;"NORMALIZACION";"T";"4L0866"
"REPARACION AVERIA EN RED AEREA DE BT";24878;"M02";"MOLE";5;"Red BT Subterránea";69;"OTRA FALLA";"T";"5M0269"
"REPARACION AVERIA EN RED AEREA DE BT";24878;"L02";"LINEA DE DISTRIBUCION";4;"Red BT Aérea";12;"CON RAMAS";"T";"4L0212"
"REPARACION AVERIA EN RED AEREA DE BT";24878;"L02";"LINEA DE DISTRIBUCION";4;"Red BT Aérea";66;"NORMALIZACION";"T";"4L0266"
"REPARACION AVERIA EN RED AEREA DE BT";24878;"I02";"DESCONECTADOR FUSIBLE MT";1;"Red MT Aérea";69;"OTRA FALLA";"T";"1I0269"
"REPARACION AVERIA EN RED AEREA DE BT";24878;"P29";"PROTECC T/D EN BT";3;"Transformador MT/BT";66;"NORMALIZACION";"T";"3P2966"
